,Receipt No.,Date,Time,Customer ID,Price before tax,Unit price before tax,Number,Category No.,Category name,Subcategory No.,Subcategory,Subsubcategory No.,Subsubcategory,Subsubcategory_ID
32846,3269,15,18,1020,345,345,1,21,Liquor,2113,Beer,211311,Beer,22
32854,3270,15,18,1962,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
32859,3270,15,18,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
32867,3271,15,18,1295,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
32903,3277,15,19,1707,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
32905,3277,15,19,1707,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
32909,3277,15,19,1707,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
32910,3277,15,19,1707,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
32912,3277,15,19,1707,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
32926,3279,15,20,1007,755,755,1,21,Liquor,2115,Wine,211512,Japanese wine,208
33069,3293,15,11,1928,500,250,2,21,Liquor,2113,Beer,211311,Beer,22
33072,3294,15,11,1417,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33073,3294,15,11,1417,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33074,3294,15,11,1417,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33146,3305,15,14,1758,200,100,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
33164,3307,15,15,1734,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
33165,3307,15,15,1734,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
33166,3307,15,15,1734,265,265,1,21,Liquor,2113,Beer,211311,Beer,22
33172,3308,15,15,1672,140,140,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33174,3308,15,15,1672,190,190,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33324,3320,15,16,1370,650,650,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
33458,3331,15,18,1937,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
33460,3331,15,18,1937,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
33528,3338,15,20,1504,170,170,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
33529,3338,15,20,1504,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
33606,3344,15,9,1392,190,190,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
33607,3344,15,9,1392,380,190,2,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
33649,3348,15,10,1275,275,275,1,21,Liquor,2118,Sake,211811,Refined sake,364
33762,3359,15,13,1926,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
33784,3361,15,12,1359,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
33785,3361,15,12,1359,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
33786,3361,15,12,1359,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
33798,3362,15,14,1023,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33876,3368,15,16,1875,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33877,3368,15,16,1875,260,130,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33902,3370,15,16,1708,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33917,3372,15,17,1474,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33918,3372,15,17,1474,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
33924,3372,15,17,1474,1190,1190,1,21,Liquor,2113,Beer,211311,Beer,22
33925,3372,15,17,1474,1610,1610,1,21,Liquor,2113,Beer,211311,Beer,22
33932,3374,15,17,1888,640,640,1,21,Liquor,2113,Beer,211312,New genre,252
34115,3389,15,18,1583,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
34117,3389,15,18,1583,145,145,1,21,Liquor,2114,Liqueur,211414,Plum wine,337
34118,3389,15,18,1583,190,190,1,21,Liquor,2118,Sake,211811,Refined sake,364
34119,3389,15,18,1583,285,285,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
34132,3392,15,18,1273,1050,1050,1,21,Liquor,2113,Beer,211311,Beer,22
34141,3395,15,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
34142,3395,15,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
34152,3397,15,19,1059,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
34158,3398,15,19,1115,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
34160,3398,15,19,1115,160,160,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34162,3399,15,19,1803,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
34163,3399,15,19,1803,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
34211,3401,15,20,1567,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
34232,3402,15,20,1822,860,860,1,21,Liquor,2115,Wine,211512,Japanese wine,208
34268,3406,15,20,1576,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
34270,3407,15,20,1703,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34389,3418,15,12,1256,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
34405,3420,15,14,1815,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34406,3420,15,14,1815,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34409,3421,15,14,1029,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
34410,3421,15,14,1029,1190,1190,1,21,Liquor,2113,Beer,211311,Beer,22
34454,3425,15,16,1460,1050,1050,1,21,Liquor,2115,Wine,211512,Japanese wine,208
34489,3429,15,17,1782,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
34523,3432,15,17,1302,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
34552,3436,15,19,1411,695,695,1,21,Liquor,2118,Sake,211811,Refined sake,364
34559,3437,15,19,1982,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
34563,3437,15,19,1982,165,165,1,21,Liquor,2113,Beer,211312,New genre,252
34590,3439,15,19,1813,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
34591,3439,15,19,1813,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
34592,3439,15,19,1813,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
34636,3443,15,9,1044,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34637,3443,15,9,1044,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34638,3443,15,9,1044,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34730,3451,15,11,1388,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34733,3451,15,11,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34734,3451,15,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
34736,3451,15,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
34755,3454,15,11,1948,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
34756,3454,15,11,1948,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
34793,3459,15,16,1379,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
34846,3464,15,17,1104,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
34882,3468,15,18,1748,900,900,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
34900,3470,15,18,1688,575,575,1,21,Liquor,2113,Beer,211312,New genre,252
34956,3475,16,12,1934,310,155,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35026,3482,16,15,1822,2880,2880,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
35036,3484,16,16,1090,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
35037,3484,16,16,1090,175,175,1,21,Liquor,2113,Beer,211311,Beer,22
35060,3485,16,16,1176,980,980,1,21,Liquor,2118,Sake,211811,Refined sake,364
35175,3495,16,18,1259,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
35177,3495,16,18,1259,645,645,1,21,Liquor,2118,Sake,211811,Refined sake,364
35191,3497,16,18,1343,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
35193,3497,16,18,1343,700,700,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
35216,3499,16,19,1020,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
35229,3500,16,19,1360,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
35257,3504,16,20,1575,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35284,3507,16,20,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
35341,3514,16,20,1325,185,185,1,21,Liquor,2113,Beer,211311,Beer,22
35342,3514,16,20,1325,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
35363,3519,16,21,1074,450,150,3,21,Liquor,2113,Beer,211312,New genre,252
35398,3522,16,21,1600,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35399,3522,16,21,1600,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35400,3522,16,21,1600,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35403,3522,16,21,1600,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
35419,3526,16,10,1700,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
35460,3530,16,12,1622,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
35463,3531,16,13,1083,570,190,3,21,Liquor,2115,Wine,211514,OthersWine,316
35535,3537,16,13,1324,840,840,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
35565,3540,16,14,1159,105,105,1,21,Liquor,2113,Beer,211312,New genre,252
35566,3540,16,14,1159,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
35587,3544,16,14,1987,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35621,3548,16,15,1319,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35624,3548,16,15,1319,180,180,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35728,3560,16,17,1497,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
35729,3560,16,17,1497,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35732,3560,16,17,1497,860,860,1,21,Liquor,2115,Wine,211512,Japanese wine,208
35796,3567,16,18,1628,100,100,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
35797,3567,16,18,1628,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
35879,3578,16,19,1995,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
35880,3578,16,19,1995,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
35889,3579,16,13,1937,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
35942,3585,16,10,1005,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
36042,3597,16,17,1571,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
36206,3617,16,20,1692,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
36207,3617,16,20,1692,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
36274,3625,16,9,1420,380,190,2,21,Liquor,2113,Beer,211311,Beer,22
36275,3625,16,9,1420,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
36302,3628,16,11,1256,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36303,3628,16,11,1256,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36308,3628,16,11,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
36316,3629,16,11,1388,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
36319,3629,16,11,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36322,3629,16,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
36328,3629,16,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
36410,3637,16,13,1481,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36423,3637,16,13,1481,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
36436,3640,16,13,1117,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
36483,3644,16,14,1168,300,100,3,21,Liquor,2113,Beer,211312,New genre,252
36553,3649,16,17,1775,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36554,3649,16,17,1775,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36555,3649,16,17,1775,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36556,3649,16,17,1775,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36632,3656,16,17,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
36634,3656,16,17,1746,1485,1485,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
36676,3661,16,18,1483,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
36692,3663,16,18,1590,800,800,1,21,Liquor,2115,Wine,211513,Imported wine,181
36698,3664,16,18,1962,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
36700,3664,16,18,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
36705,3665,16,18,1517,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
36746,3670,16,19,1047,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
36772,3673,16,19,1327,1150,1150,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
37018,3701,16,17,1815,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37019,3701,16,17,1815,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37036,3703,17,11,1180,85,85,1,21,Liquor,2113,Beer,211312,New genre,252
37459,3737,17,18,1498,280,140,2,21,Liquor,2113,Beer,211312,New genre,252
37476,3739,17,18,1086,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37479,3739,17,18,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37480,3739,17,18,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37535,3743,17,18,1914,300,150,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
37549,3744,17,14,1643,200,200,1,21,Liquor,2113,Beer,211311,Beer,22
37568,3745,17,18,1590,905,905,1,21,Liquor,2115,Wine,211513,Imported wine,181
37611,3750,17,19,1360,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
37727,3762,17,20,1820,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
37748,3764,17,20,1974,480,480,1,21,Liquor,2115,Wine,211514,OthersWine,316
37857,3776,17,11,1385,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37858,3776,17,11,1385,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37861,3776,17,11,1385,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
37990,3791,17,12,1708,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
38011,3794,17,13,1622,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
38196,3817,17,16,1555,1050,1050,1,21,Liquor,2113,Beer,211311,Beer,22
38212,3820,17,16,1465,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
38213,3820,17,16,1465,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38242,3822,17,17,1319,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38249,3822,17,17,1319,180,180,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38299,3826,17,18,1848,200,100,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
38325,3830,17,13,1937,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38358,3833,17,19,1134,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38359,3833,17,19,1134,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38406,3838,17,20,1705,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
38530,3856,17,17,1995,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
38531,3856,17,17,1995,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
38550,3858,17,17,1809,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
38559,3859,17,17,1435,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38560,3859,17,17,1435,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38686,3870,17,19,1576,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
38729,3876,17,20,1541,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
38746,3879,17,21,1949,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
38875,3889,17,13,1783,335,335,1,21,Liquor,2118,Sake,211811,Refined sake,364
38973,3899,17,12,1732,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
39087,3910,17,17,1090,350,175,2,21,Liquor,2113,Beer,211311,Beer,22
39088,3910,17,17,1090,185,185,1,21,Liquor,2113,Beer,211311,Beer,22
39090,3910,17,17,1090,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
39091,3910,17,17,1090,245,245,1,21,Liquor,2113,Beer,211311,Beer,22
39092,3910,17,17,1090,270,270,1,21,Liquor,2113,Beer,211311,Beer,22
39103,3911,17,17,1583,470,470,1,21,Liquor,2118,Sake,211811,Refined sake,364
39122,3914,17,18,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
39235,3923,17,19,1051,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
39243,3926,17,19,1226,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
39245,3926,17,19,1226,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
39246,3926,17,19,1226,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
39247,3926,17,19,1226,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
39257,3927,17,19,1881,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
39346,3937,17,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
39404,3944,17,11,1388,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
39407,3944,17,11,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
39408,3944,17,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
39411,3944,17,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
39461,3950,17,12,1704,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
39507,3953,17,13,1256,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
39509,3953,17,13,1256,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
39517,3953,17,13,1256,1030,1030,1,21,Liquor,2113,Beer,211311,Beer,22
39544,3956,17,15,1876,2170,2170,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
39754,3976,18,13,1919,125,125,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
39755,3976,18,13,1919,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
39833,3987,18,17,1498,1235,1235,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
39881,3994,18,18,1864,935,935,1,21,Liquor,2115,Wine,211513,Imported wine,181
39978,4003,18,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
39980,4003,18,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
39995,4005,18,20,1161,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
39998,4006,18,20,1014,270,270,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
40001,4008,18,20,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
40058,4014,18,21,1600,295,295,1,21,Liquor,2118,Sake,211811,Refined sake,364
40059,4014,18,21,1600,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
40085,4017,18,10,1521,830,830,1,21,Liquor,2113,Beer,211312,New genre,252
40191,4027,18,12,1181,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
40367,4041,18,16,1995,300,100,3,21,Liquor,2113,Beer,211312,New genre,252
40451,4047,18,12,1379,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
40536,4055,18,18,1583,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
40538,4055,18,18,1583,955,955,1,21,Liquor,2119,Wines and spirits,211912,OthersWines and spirits,317
40559,4056,18,18,1299,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
40615,4062,18,19,1881,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
40692,4068,18,19,1705,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40699,4069,18,20,1327,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
40733,4072,18,20,1370,205,205,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40734,4072,18,20,1370,205,205,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40748,4075,18,9,1467,1290,645,2,21,Liquor,2118,Sake,211811,Refined sake,364
40779,4078,18,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
40785,4078,18,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
40803,4080,18,17,1628,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40846,4083,18,17,1987,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40872,4085,18,18,1793,190,190,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
40891,4088,18,18,1020,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
40976,4094,18,18,1134,240,120,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41052,4102,18,19,1687,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41053,4102,18,19,1687,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41061,4102,18,19,1687,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
41109,4107,18,20,1576,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41197,4121,18,11,1233,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41311,4133,18,12,1154,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
41342,4136,18,13,1624,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41343,4136,18,13,1624,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41374,4140,18,15,1926,885,885,1,21,Liquor,2118,Sake,211811,Refined sake,364
41630,4164,18,18,1728,560,560,1,21,Liquor,2115,Wine,211513,Imported wine,181
41751,4176,18,19,1937,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
41752,4176,18,19,1937,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
41802,4182,18,11,1952,380,190,2,21,Liquor,2113,Beer,211311,Beer,22
41862,4188,18,13,1070,2780,1390,2,21,Liquor,2113,Beer,211311,Beer,22
41886,4190,18,13,1478,1200,1200,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
42106,4213,19,16,1641,1200,1200,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
42153,4219,19,16,1497,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
42154,4219,19,16,1497,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
42191,4222,19,17,1848,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
42395,4240,19,20,1885,540,270,2,21,Liquor,2113,Beer,211311,Beer,22
42400,4241,19,20,1587,560,560,1,21,Liquor,2118,Sake,211811,Refined sake,364
42414,4243,19,20,1962,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
42418,4243,19,20,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
42420,4244,19,20,1651,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
42424,4246,19,21,1074,450,150,3,21,Liquor,2113,Beer,211312,New genre,252
42450,4249,19,20,1832,735,105,7,21,Liquor,2113,Beer,211311,Beer,22
42620,4261,19,13,1056,855,855,1,21,Liquor,2115,Wine,211512,Japanese wine,208
42621,4261,19,13,1056,900,900,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
42632,4262,19,14,1069,185,185,1,21,Liquor,2118,Sake,211811,Refined sake,364
42667,4265,19,15,1785,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
42764,4277,19,17,1775,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
42769,4278,19,17,1762,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
42770,4278,19,17,1762,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
42838,4285,19,17,1369,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
42839,4285,19,17,1369,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
42849,4287,19,18,1161,595,595,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
42869,4289,19,18,1734,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
42872,4289,19,18,1734,245,245,1,21,Liquor,2113,Beer,211311,Beer,22
42873,4289,19,18,1734,270,270,1,21,Liquor,2113,Beer,211311,Beer,22
42966,4300,19,10,1275,270,270,1,21,Liquor,2113,Beer,211311,Beer,22
42967,4300,19,10,1275,270,270,1,21,Liquor,2113,Beer,211311,Beer,22
